x,y,attempt,log_attempt,made,missed
53,25,44,1.6434526764861874,18,26
54,25,33,1.5185139398778875,19,14
55,25,39,1.591064607026499,13,26
56,25,45,1.6532125137753437,16,29
57,25,34,1.5314789170422551,14,20
58,25,27,1.4313637641589874,9,18
59,25,33,1.5185139398778875,12,21
60,25,30,1.4771212547196624,14,16
61,25,26,1.414973347970818,11,15
62,25,13,1.1139433523068367,4,9
63,25,18,1.255272505103306,7,11
64,25,10,1.0,2,8
65,25,8,0.9030899869919435,3,5
66,25,8,0.9030899869919435,1,7
67,25,11,1.0413926851582251,3,8
68,25,4,0.6020599913279624,2,2
69,25,7,0.8450980400142568,3,4
70,25,10,1.0,3,7
71,25,5,0.6989700043360189,1,4
72,25,11,1.0413926851582251,5,6
73,25,7,0.8450980400142568,3,4
74,25,8,0.9030899869919435,3,5
75,25,5,0.6989700043360189,1,4
76,25,5,0.6989700043360189,2,3
77,25,6,0.7781512503836436,3,3
78,25,4,0.6020599913279624,1,3
79,25,6,0.7781512503836436,2,4
80,25,2,0.3010299956639812,1,1
81,25,4,0.6020599913279624,2,2
82,25,2,0.3010299956639812,0,2
83,25,3,0.47712125471966244,0,3
84,25,2,0.3010299956639812,1,1
85,25,1,0.0,0,1
86,25,5,0.6989700043360189,1,4
87,25,2,0.3010299956639812,0,2
88,25,1,0.0,0,1
90,25,8,0.9030899869919435,2,6
91,25,2,0.3010299956639812,1,1
92,25,36,1.5563025007672873,13,23
93,25,42,1.6232492903979006,13,29
94,25,48,1.6812412373755872,15,33
95,25,36,1.5563025007672873,12,24
96,25,4,0.6020599913279624,0,4
97,25,6,0.7781512503836436,3,3
98,25,2,0.3010299956639812,1,1
99,25,1,0.0,0,1
1,26,2,0.3010299956639812,1,1
2,26,20,1.3010299956639813,8,12
3,26,21,1.3222192947339193,5,16
4,26,42,1.6232492903979006,16,26
5,26,37,1.568201724066995,11,26
6,26,26,1.414973347970818,10,16
7,26,29,1.462397997898956,10,19
8,26,8,0.9030899869919435,4,4
9,26,7,0.8450980400142568,2,5
10,26,1,0.0,1,0
11,26,2,0.3010299956639812,1,1
12,26,5,0.6989700043360189,3,2
13,26,2,0.3010299956639812,0,2
14,26,1,0.0,0,1
15,26,1,0.0,0,1
16,26,2,0.3010299956639812,0,2
17,26,6,0.7781512503836436,3,3
18,26,4,0.6020599913279624,2,2
19,26,4,0.6020599913279624,0,4
20,26,5,0.6989700043360189,2,3
21,26,4,0.6020599913279624,2,2
22,26,7,0.8450980400142568,3,4
23,26,8,0.9030899869919435,4,4
24,26,10,1.0,4,6
25,26,6,0.7781512503836436,2,4
26,26,7,0.8450980400142568,1,6
27,26,3,0.47712125471966244,1,2
28,26,9,0.9542425094393249,2,7
29,26,14,1.146128035678238,6,8
30,26,15,1.1760912590556813,3,12
31,26,6,0.7781512503836436,1,5
32,26,12,1.0791812460476249,2,10
33,26,12,1.0791812460476249,6,6
34,26,18,1.255272505103306,6,12
35,26,8,0.9030899869919435,2,6
36,26,10,1.0,3,7
37,26,24,1.380211241711606,6,18
38,26,20,1.3010299956639813,6,14
39,26,25,1.3979400086720377,11,14
40,26,35,1.5440680443502757,14,21
41,26,21,1.3222192947339193,11,10
42,26,48,1.6812412373755872,19,29
43,26,46,1.662757831681574,13,33
44,26,34,1.5314789170422551,15,19
45,26,41,1.6127838567197355,16,25
46,26,40,1.6020599913279623,18,22
47,26,38,1.5797835966168101,15,23
48,26,60,1.7781512503836436,20,40
49,26,80,1.9030899869919435,33,47
50,26,77,1.8864907251724818,32,45
51,26,81,1.9084850188786497,35,46
52,26,40,1.6020599913279623,18,22
53,26,44,1.6434526764861874,20,24
54,26,29,1.462397997898956,10,19
55,26,40,1.6020599913279623,11,29
56,26,35,1.5440680443502757,12,23
57,26,40,1.6020599913279623,14,26
58,26,31,1.4913616938342726,12,19
59,26,31,1.4913616938342726,15,16
60,26,21,1.3222192947339193,6,15
61,26,21,1.3222192947339193,8,13
62,26,12,1.0791812460476249,7,5
63,26,17,1.2304489213782739,8,9
64,26,7,0.8450980400142568,4,3
65,26,13,1.1139433523068367,4,9
66,26,9,0.9542425094393249,3,6
67,26,10,1.0,3,7
68,26,6,0.7781512503836436,3,3
69,26,11,1.0413926851582251,4,7
70,26,8,0.9030899869919435,1,7
71,26,17,1.2304489213782739,8,9
72,26,8,0.9030899869919435,1,7
73,26,7,0.8450980400142568,2,5
74,26,6,0.7781512503836436,0,6
75,26,9,0.9542425094393249,4,5
76,26,7,0.8450980400142568,3,4
77,26,6,0.7781512503836436,2,4
78,26,4,0.6020599913279624,2,2
79,26,3,0.47712125471966244,1,2
80,26,5,0.6989700043360189,1,4
81,26,6,0.7781512503836436,3,3
82,26,5,0.6989700043360189,1,4
83,26,2,0.3010299956639812,0,2
84,26,6,0.7781512503836436,2,4
85,26,4,0.6020599913279624,0,4
86,26,1,0.0,0,1
87,26,4,0.6020599913279624,1,3
88,26,3,0.47712125471966244,1,2
89,26,1,0.0,0,1
90,26,4,0.6020599913279624,1,3
91,26,6,0.7781512503836436,2,4
92,26,37,1.568201724066995,16,21
93,26,37,1.568201724066995,12,25
94,26,34,1.5314789170422551,15,19
95,26,34,1.5314789170422551,9,25
96,26,8,0.9030899869919435,4,4
97,26,6,0.7781512503836436,1,5
0,27,3,0.47712125471966244,1,2
2,27,19,1.2787536009528289,7,12
3,27,21,1.3222192947339193,4,17
4,27,45,1.6532125137753437,17,28
5,27,39,1.591064607026499,19,20
6,27,38,1.5797835966168101,14,24
7,27,34,1.5314789170422551,15,19
8,27,8,0.9030899869919435,3,5
9,27,6,0.7781512503836436,1,5
10,27,1,0.0,0,1
11,27,3,0.47712125471966244,1,2
12,27,1,0.0,0,1
13,27,1,0.0,1,0
14,27,2,0.3010299956639812,0,2
16,27,6,0.7781512503836436,2,4
17,27,2,0.3010299956639812,0,2
18,27,2,0.3010299956639812,0,2
19,27,5,0.6989700043360189,2,3
20,27,2,0.3010299956639812,1,1
21,27,8,0.9030899869919435,5,3
22,27,6,0.7781512503836436,2,4
23,27,10,1.0,3,7
24,27,8,0.9030899869919435,2,6
25,27,7,0.8450980400142568,0,7
26,27,9,0.9542425094393249,2,7
27,27,5,0.6989700043360189,1,4
28,27,7,0.8450980400142568,1,6
29,27,8,0.9030899869919435,4,4
30,27,5,0.6989700043360189,2,3
31,27,6,0.7781512503836436,2,4
32,27,9,0.9542425094393249,3,6
33,27,14,1.146128035678238,5,9
34,27,15,1.1760912590556813,5,10
35,27,10,1.0,5,5
36,27,15,1.1760912590556813,4,11
37,27,19,1.2787536009528289,6,13
38,27,17,1.2304489213782739,5,12
39,27,40,1.6020599913279623,11,29
40,27,30,1.4771212547196624,14,16
41,27,28,1.4471580313422192,12,16
42,27,34,1.5314789170422551,12,22
43,27,40,1.6020599913279623,14,26
44,27,33,1.5185139398778875,9,24
45,27,40,1.6020599913279623,13,27
46,27,33,1.5185139398778875,14,19
47,27,52,1.7160033436347992,22,30
48,27,60,1.7781512503836436,29,31
49,27,59,1.7708520116421442,23,36
50,27,58,1.7634279935629373,17,41
51,27,70,1.845098040014257,33,37
52,27,32,1.505149978319906,5,27
53,27,42,1.6232492903979006,14,28
54,27,46,1.662757831681574,17,29
55,27,38,1.5797835966168101,16,22
56,27,45,1.6532125137753437,10,35
57,27,30,1.4771212547196624,12,18
58,27,34,1.5314789170422551,15,19
59,27,26,1.414973347970818,13,13
60,27,17,1.2304489213782739,8,9
61,27,22,1.3424226808222062,10,12
62,27,16,1.2041199826559248,2,14
63,27,14,1.146128035678238,7,7
64,27,13,1.1139433523068367,5,8
65,27,21,1.3222192947339193,9,12
66,27,14,1.146128035678238,3,11
67,27,5,0.6989700043360189,0,5
68,27,5,0.6989700043360189,0,5
69,27,5,0.6989700043360189,3,2
70,27,7,0.8450980400142568,3,4
71,27,10,1.0,4,6
72,27,5,0.6989700043360189,3,2
73,27,10,1.0,5,5
74,27,8,0.9030899869919435,4,4
75,27,9,0.9542425094393249,1,8
76,27,8,0.9030899869919435,4,4
77,27,11,1.0413926851582251,4,7
78,27,7,0.8450980400142568,1,6
79,27,3,0.47712125471966244,1,2
80,27,4,0.6020599913279624,3,1
81,27,5,0.6989700043360189,1,4
82,27,5,0.6989700043360189,3,2
84,27,6,0.7781512503836436,0,6
85,27,4,0.6020599913279624,0,4
86,27,1,0.0,1,0
87,27,1,0.0,1,0
88,27,1,0.0,1,0
90,27,7,0.8450980400142568,2,5
91,27,4,0.6020599913279624,2,2
92,27,46,1.662757831681574,22,24
93,27,37,1.568201724066995,14,23
94,27,51,1.7075701760979363,17,34
95,27,44,1.6434526764861874,12,32
96,27,5,0.6989700043360189,0,5
97,27,6,0.7781512503836436,0,6
1,28,1,0.0,0,1
2,28,12,1.0791812460476249,2,10
3,28,7,0.8450980400142568,4,3
4,28,32,1.505149978319906,9,23
5,28,37,1.568201724066995,11,26
6,28,33,1.5185139398778875,11,22
7,28,36,1.5563025007672873,9,27
8,28,11,1.0413926851582251,2,9
9,28,10,1.0,5,5
10,28,2,0.3010299956639812,0,2
11,28,1,0.0,0,1
12,28,2,0.3010299956639812,1,1
13,28,1,0.0,0,1
14,28,2,0.3010299956639812,2,0
15,28,3,0.47712125471966244,2,1
16,28,5,0.6989700043360189,2,3
17,28,4,0.6020599913279624,0,4
18,28,3,0.47712125471966244,1,2
19,28,5,0.6989700043360189,1,4
20,28,5,0.6989700043360189,2,3
21,28,9,0.9542425094393249,3,6
22,28,6,0.7781512503836436,3,3
23,28,5,0.6989700043360189,1,4
24,28,7,0.8450980400142568,3,4
25,28,7,0.8450980400142568,4,3
26,28,7,0.8450980400142568,1,6
27,28,4,0.6020599913279624,1,3
28,28,7,0.8450980400142568,1,6
29,28,9,0.9542425094393249,3,6
30,28,5,0.6989700043360189,1,4
31,28,13,1.1139433523068367,4,9
32,28,10,1.0,2,8
33,28,7,0.8450980400142568,5,2
34,28,13,1.1139433523068367,4,9
35,28,13,1.1139433523068367,5,8
36,28,8,0.9030899869919435,2,6
37,28,8,0.9030899869919435,2,6
38,28,21,1.3222192947339193,10,11
39,28,20,1.3010299956639813,7,13
40,28,27,1.4313637641589874,13,14
41,28,23,1.3617278360175928,4,19
42,28,32,1.505149978319906,10,22
43,28,42,1.6232492903979006,11,31
44,28,38,1.5797835966168101,15,23
45,28,33,1.5185139398778875,15,18
46,28,37,1.568201724066995,16,21
47,28,48,1.6812412373755872,19,29
48,28,56,1.7481880270062005,22,34
49,28,59,1.7708520116421442,22,37
50,28,59,1.7708520116421442,18,41
51,28,66,1.8195439355418688,26,40
52,28,30,1.4771212547196624,11,19
53,28,38,1.5797835966168101,20,18
54,28,32,1.505149978319906,15,17
55,28,32,1.505149978319906,13,19
56,28,40,1.6020599913279623,12,28
57,28,44,1.6434526764861874,15,29
58,28,28,1.4471580313422192,9,19
59,28,27,1.4313637641589874,12,15
60,28,20,1.3010299956639813,10,10
61,28,15,1.1760912590556813,3,12
62,28,22,1.3424226808222062,10,12
63,28,16,1.2041199826559248,5,11
64,28,15,1.1760912590556813,3,12
65,28,11,1.0413926851582251,7,4
66,28,11,1.0413926851582251,4,7
67,28,4,0.6020599913279624,2,2
68,28,9,0.9542425094393249,3,6
69,28,13,1.1139433523068367,8,5
70,28,8,0.9030899869919435,3,5
71,28,10,1.0,4,6
72,28,9,0.9542425094393249,1,8
73,28,7,0.8450980400142568,1,6
74,28,5,0.6989700043360189,2,3
75,28,5,0.6989700043360189,2,3
76,28,5,0.6989700043360189,3,2
77,28,7,0.8450980400142568,4,3
78,28,5,0.6989700043360189,3,2
79,28,4,0.6020599913279624,3,1
80,28,2,0.3010299956639812,1,1
81,28,2,0.3010299956639812,1,1
82,28,2,0.3010299956639812,1,1
83,28,5,0.6989700043360189,1,4
84,28,1,0.0,0,1
85,28,7,0.8450980400142568,2,5
87,28,3,0.47712125471966244,0,3
88,28,1,0.0,0,1
89,28,2,0.3010299956639812,0,2
90,28,9,0.9542425094393249,2,7
91,28,14,1.146128035678238,5,9
92,28,49,1.6901960800285136,21,28
93,28,47,1.6720978579357175,17,30
94,28,27,1.4313637641589874,8,19
95,28,38,1.5797835966168101,13,25
96,28,1,0.0,1,0
97,28,4,0.6020599913279624,1,3
1,29,2,0.3010299956639812,0,2
2,29,5,0.6989700043360189,2,3
3,29,13,1.1139433523068367,4,9
4,29,27,1.4313637641589874,7,20
5,29,31,1.4913616938342726,8,23
6,29,29,1.462397997898956,14,15
7,29,32,1.505149978319906,14,18
8,29,17,1.2304489213782739,5,12
9,29,16,1.2041199826559248,3,13
10,29,3,0.47712125471966244,0,3
11,29,5,0.6989700043360189,2,3
13,29,1,0.0,0,1
14,29,1,0.0,0,1
15,29,3,0.47712125471966244,0,3
16,29,3,0.47712125471966244,1,2
17,29,3,0.47712125471966244,1,2
18,29,4,0.6020599913279624,2,2
19,29,3,0.47712125471966244,2,1
20,29,5,0.6989700043360189,2,3
21,29,9,0.9542425094393249,1,8
22,29,2,0.3010299956639812,0,2
23,29,5,0.6989700043360189,1,4
24,29,6,0.7781512503836436,2,4
25,29,11,1.0413926851582251,2,9
26,29,5,0.6989700043360189,4,1
27,29,4,0.6020599913279624,1,3
28,29,3,0.47712125471966244,2,1
29,29,8,0.9030899869919435,3,5
30,29,11,1.0413926851582251,7,4
31,29,8,0.9030899869919435,2,6
32,29,15,1.1760912590556813,3,12
33,29,4,0.6020599913279624,0,4
34,29,21,1.3222192947339193,5,16
35,29,13,1.1139433523068367,6,7
36,29,14,1.146128035678238,5,9
37,29,15,1.1760912590556813,7,8
38,29,18,1.255272505103306,4,14
39,29,18,1.255272505103306,5,13
40,29,31,1.4913616938342726,10,21
41,29,29,1.462397997898956,13,16
42,29,41,1.6127838567197355,13,28
43,29,41,1.6127838567197355,12,29
44,29,46,1.662757831681574,12,34
45,29,21,1.3222192947339193,8,13
46,29,33,1.5185139398778875,12,21
47,29,39,1.591064607026499,20,19
48,29,54,1.7323937598229686,27,27
49,29,44,1.6434526764861874,17,27
50,29,37,1.568201724066995,17,20
51,29,49,1.6901960800285136,13,36
52,29,35,1.5440680443502757,14,21
53,29,32,1.505149978319906,10,22
54,29,28,1.4471580313422192,10,18
55,29,42,1.6232492903979006,12,30
56,29,27,1.4313637641589874,10,17
57,29,32,1.505149978319906,8,24
58,29,28,1.4471580313422192,15,13
59,29,19,1.2787536009528289,8,11
60,29,17,1.2304489213782739,12,5
61,29,18,1.255272505103306,7,11
62,29,11,1.0413926851582251,5,6
63,29,14,1.146128035678238,3,11
64,29,13,1.1139433523068367,7,6
65,29,13,1.1139433523068367,4,9
66,29,8,0.9030899869919435,3,5
67,29,14,1.146128035678238,6,8
68,29,10,1.0,3,7
69,29,13,1.1139433523068367,3,10
70,29,9,0.9542425094393249,2,7
71,29,10,1.0,4,6
72,29,3,0.47712125471966244,1,2
73,29,6,0.7781512503836436,5,1
74,29,7,0.8450980400142568,2,5
75,29,5,0.6989700043360189,2,3
76,29,6,0.7781512503836436,4,2
77,29,9,0.9542425094393249,1,8
78,29,4,0.6020599913279624,1,3
79,29,5,0.6989700043360189,3,2
80,29,7,0.8450980400142568,3,4
81,29,5,0.6989700043360189,1,4
83,29,5,0.6989700043360189,1,4
84,29,3,0.47712125471966244,2,1
85,29,3,0.47712125471966244,2,1
86,29,3,0.47712125471966244,2,1
87,29,4,0.6020599913279624,0,4
88,29,3,0.47712125471966244,0,3
89,29,3,0.47712125471966244,0,3
90,29,25,1.3979400086720377,11,14
91,29,24,1.380211241711606,9,15
92,29,47,1.6720978579357175,16,31
93,29,25,1.3979400086720377,13,12
94,29,36,1.5563025007672873,11,25
95,29,41,1.6127838567197355,17,24
96,29,2,0.3010299956639812,2,0
97,29,3,0.47712125471966244,1,2
99,29,1,0.0,0,1
1,30,1,0.0,0,1
2,30,7,0.8450980400142568,3,4
3,30,8,0.9030899869919435,2,6
4,30,35,1.5440680443502757,15,20
5,30,28,1.4471580313422192,13,15
6,30,43,1.6334684555795864,12,31
7,30,22,1.3424226808222062,9,13
8,30,14,1.146128035678238,8,6
9,30,22,1.3424226808222062,7,15
10,30,8,0.9030899869919435,2,6
11,30,8,0.9030899869919435,1,7
12,30,1,0.0,0,1
13,30,1,0.0,0,1
14,30,2,0.3010299956639812,1,1
15,30,2,0.3010299956639812,1,1
16,30,2,0.3010299956639812,1,1
17,30,1,0.0,1,0
18,30,5,0.6989700043360189,1,4
19,30,6,0.7781512503836436,2,4
20,30,6,0.7781512503836436,2,4
21,30,5,0.6989700043360189,2,3
22,30,7,0.8450980400142568,1,6
23,30,7,0.8450980400142568,2,5
24,30,5,0.6989700043360189,2,3
25,30,5,0.6989700043360189,2,3
26,30,8,0.9030899869919435,6,2
27,30,8,0.9030899869919435,2,6
28,30,5,0.6989700043360189,1,4
29,30,9,0.9542425094393249,4,5
30,30,10,1.0,4,6
31,30,9,0.9542425094393249,4,5
32,30,7,0.8450980400142568,2,5
33,30,12,1.0791812460476249,7,5
34,30,13,1.1139433523068367,5,8
35,30,5,0.6989700043360189,0,5
36,30,14,1.146128035678238,2,12
37,30,16,1.2041199826559248,10,6
38,30,14,1.146128035678238,6,8
39,30,19,1.2787536009528289,5,14
40,30,29,1.462397997898956,13,16
41,30,27,1.4313637641589874,11,16
42,30,32,1.505149978319906,9,23
43,30,26,1.414973347970818,8,18
44,30,30,1.4771212547196624,16,14
45,30,24,1.380211241711606,9,15
46,30,30,1.4771212547196624,11,19
47,30,29,1.462397997898956,11,18
48,30,41,1.6127838567197355,14,27
49,30,47,1.6720978579357175,22,25
50,30,44,1.6434526764861874,16,28
51,30,46,1.662757831681574,15,31
52,30,36,1.5563025007672873,15,21
53,30,34,1.5314789170422551,12,22
54,30,24,1.380211241711606,10,14
55,30,19,1.2787536009528289,11,8
56,30,29,1.462397997898956,12,17
57,30,32,1.505149978319906,11,21
58,30,17,1.2304489213782739,11,6
59,30,28,1.4471580313422192,11,17
60,30,11,1.0413926851582251,7,4
61,30,16,1.2041199826559248,9,7
62,30,13,1.1139433523068367,4,9
63,30,8,0.9030899869919435,2,6
64,30,15,1.1760912590556813,1,14
65,30,7,0.8450980400142568,2,5
66,30,4,0.6020599913279624,1,3
67,30,14,1.146128035678238,8,6
68,30,10,1.0,7,3
69,30,13,1.1139433523068367,6,7
70,30,6,0.7781512503836436,2,4
71,30,5,0.6989700043360189,2,3
72,30,4,0.6020599913279624,0,4
73,30,6,0.7781512503836436,2,4
74,30,5,0.6989700043360189,3,2
75,30,8,0.9030899869919435,1,7
76,30,3,0.47712125471966244,0,3
77,30,5,0.6989700043360189,0,5
78,30,4,0.6020599913279624,1,3
79,30,5,0.6989700043360189,1,4
80,30,6,0.7781512503836436,3,3
81,30,6,0.7781512503836436,2,4
82,30,4,0.6020599913279624,0,4
83,30,2,0.3010299956639812,0,2
84,30,2,0.3010299956639812,1,1
85,30,5,0.6989700043360189,3,2
86,30,2,0.3010299956639812,0,2
87,30,4,0.6020599913279624,3,1
88,30,7,0.8450980400142568,2,5
89,30,4,0.6020599913279624,1,3
90,30,25,1.3979400086720377,9,16
91,30,22,1.3424226808222062,5,17
92,30,46,1.662757831681574,9,37
93,30,53,1.724275869600789,20,33
94,30,33,1.5185139398778875,8,25
95,30,34,1.5314789170422551,16,18
96,30,3,0.47712125471966244,1,2
97,30,4,0.6020599913279624,2,2
2,31,6,0.7781512503836436,3,3
3,31,7,0.8450980400142568,4,3
4,31,20,1.3010299956639813,7,13
5,31,20,1.3010299956639813,7,13
6,31,43,1.6334684555795864,16,27
7,31,38,1.5797835966168101,8,30
8,31,24,1.380211241711606,7,17
9,31,33,1.5185139398778875,9,24
10,31,10,1.0,1,9
11,31,6,0.7781512503836436,1,5
12,31,1,0.0,0,1
13,31,3,0.47712125471966244,2,1
14,31,2,0.3010299956639812,1,1
15,31,3,0.47712125471966244,3,0
16,31,4,0.6020599913279624,2,2
17,31,3,0.47712125471966244,2,1
18,31,4,0.6020599913279624,2,2
19,31,3,0.47712125471966244,1,2
20,31,4,0.6020599913279624,2,2
21,31,6,0.7781512503836436,1,5
22,31,7,0.8450980400142568,1,6
23,31,8,0.9030899869919435,3,5
24,31,11,1.0413926851582251,3,8
25,31,10,1.0,3,7
26,31,12,1.0791812460476249,4,8
27,31,9,0.9542425094393249,4,5
28,31,9,0.9542425094393249,2,7
29,31,11,1.0413926851582251,3,8
30,31,8,0.9030899869919435,4,4
31,31,10,1.0,4,6
32,31,9,0.9542425094393249,2,7
33,31,8,0.9030899869919435,2,6
34,31,14,1.146128035678238,4,10
35,31,8,0.9030899869919435,3,5
36,31,11,1.0413926851582251,1,10
37,31,11,1.0413926851582251,3,8
38,31,12,1.0791812460476249,1,11
39,31,11,1.0413926851582251,1,10
40,31,25,1.3979400086720377,6,19
41,31,26,1.414973347970818,11,15
42,31,24,1.380211241711606,14,10
43,31,22,1.3424226808222062,10,12
44,31,22,1.3424226808222062,15,7
45,31,30,1.4771212547196624,12,18
46,31,24,1.380211241711606,10,14
47,31,29,1.462397997898956,10,19
48,31,41,1.6127838567197355,15,26
49,31,47,1.6720978579357175,15,32
50,31,53,1.724275869600789,22,31
51,31,37,1.568201724066995,9,28
52,31,20,1.3010299956639813,7,13
53,31,26,1.414973347970818,11,15
54,31,18,1.255272505103306,5,13
55,31,15,1.1760912590556813,6,9
56,31,36,1.5563025007672873,9,27
57,31,23,1.3617278360175928,7,16
58,31,23,1.3617278360175928,10,13
59,31,19,1.2787536009528289,8,11
60,31,22,1.3424226808222062,8,14
61,31,19,1.2787536009528289,6,13
62,31,13,1.1139433523068367,3,10
63,31,12,1.0791812460476249,1,11
64,31,12,1.0791812460476249,5,7
65,31,16,1.2041199826559248,7,9
66,31,14,1.146128035678238,7,7
67,31,10,1.0,1,9
68,31,6,0.7781512503836436,0,6
69,31,7,0.8450980400142568,3,4
70,31,6,0.7781512503836436,2,4
71,31,9,0.9542425094393249,3,6
72,31,7,0.8450980400142568,4,3
73,31,10,1.0,2,8
74,31,5,0.6989700043360189,1,4
75,31,12,1.0791812460476249,5,7
76,31,4,0.6020599913279624,2,2
77,31,7,0.8450980400142568,4,3
78,31,4,0.6020599913279624,3,1
79,31,7,0.8450980400142568,1,6
80,31,5,0.6989700043360189,0,5
81,31,2,0.3010299956639812,1,1
82,31,2,0.3010299956639812,0,2
83,31,6,0.7781512503836436,3,3
84,31,3,0.47712125471966244,0,3
85,31,1,0.0,0,1
86,31,4,0.6020599913279624,2,2
88,31,3,0.47712125471966244,1,2
89,31,3,0.47712125471966244,1,2
90,31,28,1.4471580313422192,13,15
91,31,23,1.3617278360175928,6,17
92,31,37,1.568201724066995,10,27
93,31,45,1.6532125137753437,14,31
94,31,20,1.3010299956639813,5,15
95,31,28,1.4471580313422192,9,19
96,31,2,0.3010299956639812,1,1
97,31,1,0.0,0,1
98,31,1,0.0,0,1
99,31,1,0.0,1,0
2,32,5,0.6989700043360189,2,3
3,32,3,0.47712125471966244,3,0
4,32,17,1.2304489213782739,6,11
5,32,20,1.3010299956639813,4,16
6,32,36,1.5563025007672873,15,21
7,32,38,1.5797835966168101,12,26
8,32,49,1.6901960800285136,17,32
9,32,29,1.462397997898956,7,22
10,32,14,1.146128035678238,3,11
11,32,10,1.0,5,5
12,32,3,0.47712125471966244,0,3
13,32,5,0.6989700043360189,0,5
14,32,2,0.3010299956639812,1,1
15,32,1,0.0,0,1
16,32,3,0.47712125471966244,1,2
17,32,2,0.3010299956639812,0,2
18,32,4,0.6020599913279624,2,2
19,32,4,0.6020599913279624,1,3
20,32,5,0.6989700043360189,3,2
21,32,7,0.8450980400142568,2,5
22,32,4,0.6020599913279624,0,4
23,32,4,0.6020599913279624,1,3
24,32,2,0.3010299956639812,2,0
25,32,5,0.6989700043360189,2,3
26,32,6,0.7781512503836436,2,4
27,32,11,1.0413926851582251,5,6
28,32,8,0.9030899869919435,3,5
29,32,9,0.9542425094393249,3,6
30,32,9,0.9542425094393249,5,4
31,32,15,1.1760912590556813,7,8
32,32,9,0.9542425094393249,3,6
33,32,13,1.1139433523068367,3,10
34,32,12,1.0791812460476249,0,12
35,32,11,1.0413926851582251,5,6
36,32,16,1.2041199826559248,7,9
37,32,13,1.1139433523068367,4,9
